date,year,index,N1,N2,N3,N4,N5,N6,S1,color,zodiac,EvO,BS,month
2015-07-16,2015,82,38,35,22,18,23,16,25,blue,goat,odd,big,7
2015-07-18,2015,83,20,23,13,24,46,47,39,green,snake,odd,big,7
2015-07-21,2015,84,42,41,15,19,14,4,10,blue,dog,even,small,7
2015-07-23,2015,85,45,49,40,33,10,43,38,green,horse,even,big,7
2015-07-26,2015,86,15,11,28,30,4,26,13,red,goat,odd,small,7
2015-07-28,2015,87,32,25,33,35,34,12,45,red,pig,odd,big,7
2015-07-30,2015,88,11,48,24,17,5,4,46,red,dog,even,big,7
2015-08-01,2015,89,32,47,14,31,28,20,18,red,tiger,even,small,8
2015-08-04,2015,90,15,13,5,9,21,23,12,red,monkey,even,small,8
2015-08-06,2015,91,23,41,40,22,42,35,16,green,dragon,even,small,8
2015-08-08,2015,92,12,25,46,10,42,19,37,blue,goat,odd,big,8
2015-08-11,2015,93,27,26,47,22,28,36,12,red,monkey,even,small,8
2015-08-13,2015,94,21,24,22,8,4,1,46,red,dog,even,big,8
2015-08-15,2015,95,2,6,30,33,25,13,20,blue,rat,even,small,8
2015-08-18,2015,96,43,17,49,7,34,41,1,red,goat,odd,small,8
2015-08-20,2015,97,18,4,44,5,23,32,6,green,tiger,even,small,8
2015-08-22,2015,98,32,2,37,36,26,31,12,red,monkey,even,small,8
2015-08-25,2015,99,41,42,39,16,15,3,36,blue,monkey,even,big,8
2015-08-27,2015,100,29,9,39,13,30,45,48,blue,monkey,even,big,8
2015-08-29,2015,101,9,32,37,39,22,28,47,blue,rooster,odd,big,8
2015-09-01,2015,102,31,10,5,36,8,6,17,green,rabbit,odd,small,9
2015-09-03,2015,103,16,45,34,12,36,42,41,blue,rabbit,odd,big,9
2015-09-05,2015,104,15,40,26,36,20,16,46,red,dog,even,big,9
2015-09-08,2015,105,22,4,41,1,13,32,26,blue,horse,even,big,9
2015-09-10,2015,106,11,1,36,13,35,23,34,red,dog,even,big,9
2015-09-12,2015,107,5,38,21,25,13,40,17,green,rabbit,odd,small,9
2015-09-15,2015,108,5,22,17,25,27,3,46,red,dog,even,big,9
2015-09-17,2015,109,9,41,4,17,1,35,37,blue,goat,odd,big,9
2015-09-22,2015,110,25,43,11,2,36,12,10,blue,dog,even,small,9
2015-09-24,2015,111,10,16,15,24,4,28,49,green,goat,odd,big,9
2015-09-26,2015,112,37,43,6,18,16,15,2,red,horse,even,small,9
2015-09-30,2015,113,46,28,10,23,9,37,34,red,dog,even,big,9
2015-10-03,2015,114,39,30,16,10,40,8,6,green,tiger,even,small,10
2015-10-06,2015,115,32,2,22,7,9,46,26,blue,horse,even,big,10
2015-10-08,2015,116,17,40,8,28,34,39,14,blue,horse,even,small,10
2015-10-11,2015,117,22,36,46,4,35,21,40,red,dragon,even,big,10
2015-10-13,2015,118,34,30,4,33,1,22,26,blue,horse,even,big,10
2015-10-15,2015,119,17,30,34,18,33,26,29,red,rabbit,odd,big,10
2015-10-17,2015,120,33,48,2,19,12,34,24,red,monkey,even,small,10
2015-10-19,2015,121,46,15,38,39,7,11,25,blue,goat,odd,big,10
2015-10-21,2015,122,25,48,16,40,14,1,17,green,rabbit,odd,small,10
2015-10-24,2015,123,27,34,18,45,35,28,2,red,horse,even,small,10
2015-10-27,2015,124,33,20,22,44,31,39,10,blue,dog,even,small,10
2015-10-29,2015,125,31,22,5,46,4,6,47,blue,rooster,odd,big,10
2015-10-31,2015,126,28,4,48,37,10,42,8,red,rat,even,small,10
2015-11-03,2015,127,38,12,25,7,13,34,15,blue,snake,odd,small,11
2015-11-05,2015,128,25,44,11,5,27,10,7,red,ox,odd,small,11
2015-11-07,2015,129,6,16,34,44,48,27,1,red,goat,odd,small,11
2015-11-10,2015,130,47,4,43,28,42,14,3,blue,snake,odd,small,11
2015-11-12,2015,131,10,24,28,45,33,20,19,red,ox,odd,small,11
2015-11-15,2015,132,13,15,45,28,41,24,20,blue,rat,even,small,11
2015-11-17,2015,133,33,13,47,31,35,12,21,green,pig,odd,small,11
2015-11-19,2015,134,15,40,41,13,48,25,19,red,ox,odd,small,11
2015-11-22,2015,135,33,30,38,20,39,9,37,blue,goat,odd,big,11
2015-11-24,2015,136,44,17,21,41,36,22,38,green,horse,even,big,11
2015-11-26,2015,137,44,10,39,17,25,26,7,red,ox,odd,small,11
2015-11-28,2015,138,31,25,28,24,15,21,48,blue,monkey,even,big,11
2015-12-01,2015,139,8,10,33,22,9,40,28,green,dragon,even,big,12
2015-12-03,2015,140,42,14,41,4,44,11,10,blue,dog,even,small,12
2015-12-05,2015,141,19,16,35,6,34,46,9,blue,pig,odd,small,12
2015-12-08,2015,142,49,25,10,9,40,48,32,green,rat,even,big,12
2015-12-10,2015,143,9,29,24,47,32,34,42,blue,tiger,even,big,12
2015-12-12,2015,144,16,42,44,27,35,18,33,green,pig,odd,big,12
2015-12-15,2015,145,18,41,40,48,49,22,42,blue,tiger,even,big,12
2015-12-17,2015,146,20,36,24,18,45,44,39,green,snake,odd,big,12
2015-12-20,2015,147,43,45,20,16,6,11,21,green,pig,odd,small,12
2015-12-22,2015,148,44,36,38,11,28,48,26,blue,horse,even,big,12
2015-12-24,2015,149,18,20,12,33,47,28,25,blue,goat,odd,big,12
2015-12-26,2015,150,37,1,8,42,47,33,7,red,ox,odd,small,12
2015-12-29,2015,151,30,38,33,20,3,5,28,green,dragon,even,big,12
2015-12-31,2015,152,22,24,11,25,2,12,3,blue,snake,odd,small,12
2016-01-02,2016,1,6,34,8,41,32,11,47,blue,dog,odd,big,1
2016-01-05,2016,2,18,45,2,5,7,30,11,green,dog,odd,small,1
2016-01-07,2016,3,29,11,9,47,43,6,8,red,ox,even,small,1
2016-01-10,2016,4,15,8,30,45,18,4,38,green,goat,even,big,1
2016-01-12,2016,5,8,13,44,45,35,15,47,blue,dog,odd,big,1
2016-01-14,2016,6,23,49,32,2,1,10,26,blue,goat,even,big,1
2016-01-16,2016,7,2,6,1,43,37,40,24,red,rooster,even,small,1
2016-01-19,2016,8,39,25,30,8,20,18,13,red,monkey,odd,small,1
2016-01-21,2016,9,33,40,47,2,12,45,9,blue,rat,odd,small,1
2016-01-23,2016,10,14,32,23,8,12,7,5,green,dragon,odd,small,1
2016-01-26,2016,11,9,40,5,27,22,26,13,red,monkey,odd,small,1
2016-01-28,2016,12,30,48,8,42,34,20,36,blue,rooster,even,big,1
2016-01-30,2016,13,1,39,29,32,44,5,4,blue,snake,even,small,1
2016-02-02,2016,14,36,28,34,18,33,30,2,red,goat,even,small,2
2016-02-04,2016,15,7,38,13,35,15,45,32,green,ox,even,big,2
2016-02-07,2016,16,11,21,13,19,15,29,41,blue,dragon,odd,big,2
2016-02-11,2016,17,4,35,3,30,47,17,10,blue,pig,even,small,2
2016-02-13,2016,18,43,8,36,14,29,24,31,blue,tiger,odd,big,2
2016-02-16,2016,19,42,43,22,34,21,18,24,red,rooster,even,small,2
2016-02-18,2016,20,20,41,38,13,45,39,46,red,pig,even,big,2
2016-02-20,2016,21,47,49,39,20,44,12,45,red,rat,odd,big,2
2016-02-23,2016,22,15,27,45,44,9,24,47,blue,dog,odd,big,2
2016-02-25,2016,23,3,47,22,45,24,6,7,red,tiger,odd,small,2
2016-02-28,2016,24,27,6,11,20,44,9,42,blue,rabbit,even,big,2
2016-03-01,2016,25,30,21,11,16,19,33,31,blue,tiger,odd,big,3
2016-03-03,2016,26,16,5,45,7,2,1,33,green,rat,odd,big,3
2016-03-05,2016,27,29,48,49,17,26,32,40,red,snake,even,big,3
2016-03-08,2016,28,16,34,4,30,3,39,14,blue,goat,even,small,3
2016-03-10,2016,29,9,48,30,33,24,14,43,green,tiger,odd,big,3
2016-03-12,2016,30,41,23,49,36,33,3,2,red,goat,even,small,3
2016-03-15,2016,31,1,6,41,19,28,26,39,green,horse,odd,big,3
2016-03-17,2016,32,8,16,15,3,17,38,35,red,dog,odd,big,3
2016-03-19,2016,33,25,23,39,35,42,43,14,blue,goat,even,small,3
2016-03-22,2016,34,5,18,49,24,10,27,39,green,horse,odd,big,3
2016-03-24,2016,35,21,35,18,25,16,46,13,red,monkey,odd,small,3
2016-03-26,2016,36,38,47,24,44,17,46,27,green,horse,odd,big,3
2016-03-29,2016,37,22,9,31,13,12,30,28,green,snake,even,big,3
2016-04-02,2016,38,34,6,29,45,36,4,47,blue,dog,odd,big,4
2016-04-05,2016,39,10,43,21,35,30,4,7,red,tiger,odd,small,4
2016-04-07,2016,40,8,45,34,21,25,32,31,blue,tiger,odd,big,4
2016-04-09,2016,41,43,6,3,38,44,13,31,blue,tiger,odd,big,4
2016-04-12,2016,42,33,48,21,46,28,25,10,blue,pig,even,small,4
2016-04-14,2016,43,46,27,25,21,44,14,3,blue,horse,odd,small,4
2016-04-17,2016,44,28,35,45,46,24,16,38,green,goat,even,big,4
2016-04-19,2016,45,48,5,30,45,34,8,3,blue,horse,odd,small,4
2016-04-21,2016,46,3,15,5,39,41,14,21,green,rat,odd,small,4
2016-04-23,2016,47,46,2,16,35,10,47,49,green,monkey,odd,big,4
2016-04-26,2016,48,25,28,3,45,1,27,12,red,rooster,even,small,4
2016-04-30,2016,49,44,28,20,49,11,29,40,red,snake,even,big,4
2016-05-05,2016,50,36,27,12,7,15,6,29,red,dragon,odd,big,5
2016-05-10,2016,51,40,20,26,28,32,45,43,green,tiger,odd,big,5
2016-05-12,2016,52,27,49,12,20,4,19,21,green,rat,odd,small,5
2016-05-15,2016,53,25,2,46,11,28,36,42,blue,rabbit,even,big,5
2016-05-17,2016,54,23,24,19,40,1,32,35,red,dog,odd,big,5
2016-05-19,2016,55,37,2,20,39,8,24,18,red,rabbit,even,small,5
2016-05-21,2016,56,44,23,25,6,13,48,11,green,dog,odd,small,5
2016-05-24,2016,57,35,34,33,14,18,46,42,blue,rabbit,even,big,5
2016-05-26,2016,58,36,15,46,48,9,38,22,green,pig,even,small,5
2016-05-28,2016,59,21,36,23,33,42,32,20,blue,ox,even,small,5
2016-05-31,2016,60,24,38,39,21,36,44,49,green,monkey,odd,big,5
2016-06-02,2016,61,19,3,34,26,24,4,38,green,goat,even,big,6
2016-06-04,2016,62,16,8,38,21,32,48,11,green,dog,odd,small,6
2016-06-06,2016,63,12,5,49,20,8,2,47,blue,dog,odd,big,6
2016-06-08,2016,64,13,4,34,48,36,42,19,red,tiger,odd,small,6
2016-06-11,2016,65,23,14,10,40,29,42,11,green,dog,odd,small,6
2016-06-14,2016,66,49,30,36,13,44,15,37,blue,monkey,odd,big,6
2016-06-16,2016,67,48,45,19,22,29,27,4,blue,snake,even,small,6
2016-06-18,2016,68,8,12,4,5,34,37,24,red,rooster,even,small,6
2016-06-21,2016,69,9,39,20,21,10,38,49,green,monkey,odd,big,6
2016-06-23,2016,70,9,35,48,49,21,6,29,red,dragon,odd,big,6
2016-06-25,2016,71,15,38,42,43,22,10,18,red,rabbit,even,small,6
2016-06-28,2016,72,30,7,32,23,13,48,36,blue,rooster,even,big,6
2016-06-30,2016,73,16,5,6,2,7,29,35,red,dog,odd,big,6
2016-07-02,2016,74,16,2,33,37,8,32,5,green,dragon,odd,small,7
2016-07-05,2016,75,17,6,13,1,44,34,38,green,goat,even,big,7
2016-07-07,2016,76,14,31,44,21,38,13,22,green,pig,even,small,7
2016-07-09,2016,77,7,19,20,31,30,28,29,red,dragon,odd,big,7
2016-07-12,2016,78,31,32,45,12,20,35,18,red,rabbit,even,small,7
2016-07-14,2016,79,36,21,16,38,47,30,48,blue,rooster,even,big,7
2016-07-16,2016,80,34,16,24,2,7,1,36,blue,rooster,even,big,7
2016-07-19,2016,81,7,27,46,47,21,33,4,blue,snake,even,small,7
2016-07-22,2016,82,41,10,44,11,46,22,35,red,dog,odd,big,7
2016-07-24,2016,83,31,11,39,44,26,18,24,red,rooster,even,small,7
2016-07-26,2016,84,3,49,14,17,21,28,12,red,rooster,even,small,7
2016-07-28,2016,85,47,12,35,39,20,24,15,blue,horse,odd,small,7
2016-07-30,2016,86,33,9,48,35,29,21,28,green,snake,even,big,7
2016-08-02,2016,87,12,11,19,7,21,39,49,green,monkey,odd,big,8
2016-08-04,2016,88,41,10,47,45,16,34,7,red,tiger,odd,small,8
2016-08-06,2016,89,40,2,23,17,36,32,3,blue,horse,odd,small,8
2016-08-09,2016,90,5,13,34,39,22,9,40,red,snake,even,big,8
2016-08-11,2016,91,30,23,38,10,19,11,13,red,monkey,odd,small,8
2016-08-13,2016,92,23,44,11,47,3,4,24,red,rooster,even,small,8
2016-08-16,2016,93,5,46,14,20,12,27,26,blue,goat,even,big,8
2016-08-18,2016,94,20,45,46,17,22,3,30,red,rabbit,even,big,8
2016-08-20,2016,95,3,28,15,48,2,46,33,green,rat,odd,big,8
2016-08-23,2016,96,43,44,16,14,25,24,3,blue,horse,odd,small,8
2016-08-25,2016,97,47,20,35,40,4,34,3,blue,horse,odd,small,8
2016-08-27,2016,98,13,3,6,37,24,43,30,red,rabbit,even,big,8
2016-08-30,2016,99,31,42,21,34,14,20,25,blue,monkey,odd,big,8
2016-09-01,2016,100,49,8,30,11,13,34,2,red,goat,even,small,9
2016-09-04,2016,101,38,25,8,26,43,28,22,green,pig,even,small,9
2016-09-06,2016,102,15,33,43,41,11,48,27,green,horse,odd,big,9
2016-09-08,2016,103,4,3,48,26,45,5,14,blue,goat,even,small,9
2016-09-11,2016,104,38,32,46,16,7,37,22,green,pig,even,small,9
2016-09-13,2016,105,49,1,38,19,21,13,23,red,dog,odd,small,9
2016-09-15,2016,106,25,49,34,35,24,44,30,red,rabbit,even,big,9
2016-09-17,2016,107,21,18,42,25,3,31,26,blue,goat,even,big,9
2016-09-20,2016,108,19,44,41,16,27,4,25,blue,monkey,odd,big,9
2016-09-22,2016,109,47,5,44,43,38,30,14,blue,goat,even,small,9
2016-09-24,2016,110,34,44,43,1,20,17,42,blue,rabbit,even,big,9
2016-09-27,2016,111,23,16,28,12,19,32,27,green,horse,odd,big,9
2016-09-30,2016,112,48,41,20,14,33,28,40,red,snake,even,big,9
2016-10-02,2016,113,46,7,34,21,8,22,6,green,rabbit,even,small,10
2016-10-04,2016,114,28,6,40,38,2,10,30,red,rabbit,even,big,10
2016-10-06,2016,115,19,5,48,11,33,13,34,red,pig,even,big,10
2016-10-09,2016,116,36,45,49,28,12,26,9,blue,rat,odd,small,10
2016-10-11,2016,117,19,24,36,16,28,42,13,red,monkey,odd,small,10
2016-10-13,2016,118,16,40,27,2,9,32,46,red,pig,even,big,10
2016-10-15,2016,119,40,28,27,12,7,18,10,blue,pig,even,small,10
2016-10-18,2016,120,28,27,30,8,41,38,12,red,rooster,even,small,10
2016-10-20,2016,121,7,45,28,2,15,4,19,red,tiger,odd,small,10
2016-10-22,2016,122,3,13,43,20,12,33,35,red,dog,odd,big,10
2016-10-25,2016,123,22,29,17,8,7,12,14,blue,goat,even,small,10
2016-10-27,2016,124,35,16,8,44,17,34,41,blue,dragon,odd,big,10
2016-10-29,2016,125,26,32,38,47,22,43,42,blue,rabbit,even,big,10
2016-11-01,2016,126,2,36,33,21,1,31,8,red,ox,even,small,11
2016-11-03,2016,127,38,14,22,18,30,6,47,blue,dog,odd,big,11
2016-11-05,2016,128,9,39,31,46,42,12,48,blue,rooster,even,big,11
2016-11-08,2016,129,3,11,6,5,42,34,28,green,snake,even,big,11
2016-11-10,2016,130,17,46,3,39,49,38,37,blue,monkey,odd,big,11
2016-11-13,2016,131,2,16,27,34,41,29,42,blue,rabbit,even,big,11
2016-11-15,2016,132,18,15,17,10,27,40,26,blue,goat,even,big,11
2016-11-17,2016,133,45,28,18,5,30,26,33,green,rat,odd,big,11
2016-11-19,2016,134,42,6,37,2,24,23,32,green,ox,even,big,11
2016-11-22,2016,135,13,40,16,12,38,18,5,green,dragon,odd,small,11
2016-11-24,2016,136,49,3,24,9,38,31,41,blue,dragon,odd,big,11
2016-11-26,2016,137,2,1,4,3,10,7,33,green,rat,odd,big,11
2016-11-29,2016,138,11,22,4,49,18,24,25,blue,monkey,odd,big,11
2016-12-01,2016,139,15,24,37,21,9,18,16,green,snake,even,small,12
2016-12-03,2016,140,47,23,30,13,8,48,7,red,tiger,odd,small,12
2016-12-06,2016,141,32,3,49,29,17,7,11,green,dog,odd,small,12
2016-12-08,2016,142,39,37,24,9,26,28,29,red,dragon,odd,big,12
2016-12-10,2016,143,34,22,33,7,39,32,45,red,rat,odd,big,12
2016-12-13,2016,144,14,44,26,38,7,31,37,blue,monkey,odd,big,12
2016-12-15,2016,145,19,34,33,15,20,32,23,red,dog,odd,small,12
2016-12-18,2016,146,10,28,26,21,38,3,29,red,dragon,odd,big,12
2016-12-20,2016,147,32,28,37,34,48,5,39,green,horse,odd,big,12
2016-12-23,2016,148,16,14,4,25,35,32,47,blue,dog,odd,big,12
2016-12-25,2016,149,10,43,26,3,4,37,41,blue,dragon,odd,big,12
2016-12-29,2016,150,21,2,11,17,13,15,26,blue,goat,even,big,12
2016-12-31,2016,151,9,8,28,17,15,12,33,green,rat,odd,big,12
2017-01-03,2017,1,22,29,37,11,4,46,18,red,dragon,even,small,1
2017-01-05,2017,2,5,36,20,14,49,21,39,green,goat,odd,big,1
2017-01-07,2017,3,10,14,7,29,45,46,19,red,rabbit,odd,small,1
2017-01-10,2017,4,26,14,2,39,7,38,12,red,dog,even,small,1
2017-01-12,2017,5,43,30,27,40,18,25,6,green,dragon,even,small,1
2017-01-15,2017,6,44,22,37,48,6,1,35,red,pig,odd,big,1
2017-01-17,2017,7,42,47,27,26,28,36,33,green,ox,odd,big,1
2017-01-19,2017,8,23,43,1,13,35,2,18,red,dragon,even,small,1
2017-01-21,2017,9,8,49,37,28,27,38,33,green,ox,odd,big,1
2017-01-24,2017,10,27,23,2,5,43,36,20,blue,tiger,even,small,1
2017-01-26,2017,11,13,24,29,44,31,28,10,blue,rat,even,small,1
2017-01-28,2017,12,30,40,34,8,25,15,42,blue,dragon,even,big,1
2017-02-01,2017,13,23,14,35,13,29,18,45,red,ox,odd,big,2
2017-02-04,2017,14,40,7,14,25,28,33,26,blue,monkey,even,big,2
2017-02-07,2017,15,6,22,25,11,33,32,24,red,dog,even,small,2
2017-02-09,2017,16,45,12,3,13,24,19,40,red,horse,even,big,2
2017-02-12,2017,17,21,7,30,26,47,38,15,blue,goat,odd,small,2
2017-02-14,2017,18,43,46,28,21,14,16,26,blue,monkey,even,big,2
2017-02-16,2017,19,34,23,41,44,8,5,7,red,rabbit,odd,small,2
2017-02-18,2017,20,5,8,17,12,20,37,45,red,ox,odd,big,2
2017-02-21,2017,21,29,32,13,1,44,7,20,blue,tiger,even,small,2
2017-02-23,2017,22,46,32,34,15,16,13,10,blue,rat,even,small,2
2017-02-25,2017,23,26,25,20,4,12,19,8,red,tiger,even,small,2
2017-02-28,2017,24,44,20,24,42,34,15,7,red,rabbit,odd,small,2
2017-03-02,2017,25,13,6,31,45,43,42,34,red,rat,even,big,3
2017-03-04,2017,26,29,10,22,18,32,23,45,red,ox,odd,big,3
2017-03-07,2017,27,14,18,19,2,43,40,42,blue,dragon,even,big,3
2017-03-09,2017,28,44,35,41,25,19,17,26,blue,monkey,even,big,3
2017-03-11,2017,29,32,4,20,1,39,27,15,blue,goat,odd,small,3
2017-03-14,2017,30,36,44,2,35,32,33,48,blue,dog,even,big,3
2017-03-16,2017,31,19,11,48,40,1,2,4,blue,horse,even,small,3
2017-03-18,2017,32,46,2,23,17,13,30,8,red,tiger,even,small,3
2017-03-21,2017,33,20,46,8,12,37,25,2,red,monkey,even,small,3
2017-03-23,2017,34,5,41,33,47,14,17,16,green,horse,even,small,3
2017-03-25,2017,35,9,48,23,10,30,38,16,green,horse,even,small,3
2017-03-28,2017,36,40,2,35,9,36,21,44,green,tiger,even,big,3
2017-03-30,2017,37,18,48,21,38,19,30,7,red,rabbit,odd,small,3
2017-04-01,2017,38,20,34,44,36,7,17,23,red,pig,odd,small,4
2017-04-04,2017,39,41,3,9,40,19,33,26,blue,monkey,even,big,4
2017-04-06,2017,40,46,4,21,45,39,24,40,red,horse,even,big,4
2017-04-08,2017,41,11,30,27,14,2,20,19,red,rabbit,odd,small,4
2017-04-11,2017,42,31,17,22,29,30,14,38,green,monkey,even,big,4
2017-04-13,2017,43,25,10,26,38,4,49,34,red,rat,even,big,4
2017-04-15,2017,44,1,29,33,4,5,44,39,green,goat,odd,big,4
2017-04-18,2017,45,4,18,10,11,29,38,28,green,horse,even,big,4
2017-04-22,2017,46,11,34,9,29,23,1,6,green,dragon,even,small,4
2017-04-25,2017,47,49,22,46,1,21,45,14,blue,monkey,even,small,4
2017-04-27,2017,48,17,49,48,16,21,42,37,blue,rooster,odd,big,4
2017-04-29,2017,49,5,31,48,14,8,22,33,green,ox,odd,big,4
2017-05-02,2017,50,41,20,1,27,31,22,2,red,monkey,even,small,5
2017-05-04,2017,51,32,36,46,17,4,21,27,green,goat,odd,big,5
2017-05-06,2017,52,9,3,35,13,34,1,27,green,goat,odd,big,5
2017-05-09,2017,53,22,31,6,45,23,36,12,red,dog,even,small,5
2017-05-11,2017,54,46,38,16,22,9,40,11,green,pig,odd,small,5
2017-05-14,2017,55,12,33,7,18,27,1,20,blue,tiger,even,small,5
2017-05-16,2017,56,7,5,15,10,1,9,3,blue,goat,odd,small,5
2017-05-18,2017,57,20,28,11,7,49,41,32,green,tiger,even,big,5
2017-05-20,2017,58,17,3,2,48,34,38,14,blue,monkey,even,small,5
2017-05-23,2017,59,46,29,7,13,17,23,49,green,rooster,odd,big,5
2017-05-25,2017,60,40,48,39,27,23,26,7,red,rabbit,odd,small,5
2017-05-27,2017,61,5,18,43,22,7,33,27,green,goat,odd,big,5
2017-05-30,2017,62,37,38,27,32,14,18,1,red,rooster,odd,small,5
2017-06-01,2017,63,23,28,45,18,36,4,33,green,ox,odd,big,6
2017-06-03,2017,64,33,24,15,25,40,11,42,blue,dragon,even,big,6
2017-06-06,2017,65,30,47,49,26,24,8,35,red,pig,odd,big,6
2017-06-08,2017,66,11,23,8,29,15,24,6,green,dragon,even,small,6
2017-06-10,2017,67,23,1,18,13,30,44,42,blue,dragon,even,big,6
2017-06-13,2017,68,34,21,49,46,27,23,44,green,tiger,even,big,6
2017-06-15,2017,69,19,2,5,1,12,18,44,green,tiger,even,big,6
2017-06-17,2017,70,9,34,42,39,49,46,32,green,tiger,even,big,6
2017-06-20,2017,71,15,20,45,35,25,18,34,red,rat,even,big,6
2017-06-22,2017,72,31,49,20,21,18,27,45,red,ox,odd,big,6
2017-06-24,2017,73,30,3,28,42,32,37,11,green,pig,odd,small,6
2017-06-27,2017,74,12,24,48,40,30,44,8,red,tiger,even,small,6
2017-06-29,2017,75,29,11,37,16,27,26,19,red,rabbit,odd,small,6
2017-07-02,2017,76,9,39,4,33,27,42,35,red,pig,odd,big,7
2017-07-04,2017,77,15,5,38,27,26,2,18,red,dragon,even,small,7
2017-07-06,2017,78,30,7,2,8,10,6,28,green,horse,even,big,7
2017-07-08,2017,79,21,8,36,11,3,48,37,blue,rooster,odd,big,7
2017-07-11,2017,80,43,22,45,1,20,11,35,red,pig,odd,big,7
2017-07-13,2017,81,29,4,41,27,25,5,18,red,dragon,even,small,7
2017-07-15,2017,82,29,43,48,35,42,34,26,blue,monkey,even,big,7
2017-07-18,2017,83,14,6,32,40,46,33,10,blue,rat,even,small,7
2017-07-20,2017,84,12,25,9,34,5,26,21,green,ox,odd,small,7
2017-07-22,2017,85,36,4,6,27,47,49,3,blue,goat,odd,small,7
2017-07-25,2017,86,8,33,15,47,37,9,1,red,rooster,odd,small,7
2017-07-27,2017,87,42,37,3,44,31,4,40,red,horse,even,big,7
2017-07-30,2017,88,37,30,15,11,43,25,17,green,snake,odd,small,7
2017-08-01,2017,89,37,25,26,36,32,10,46,red,rat,even,big,8
2017-08-03,2017,90,24,18,6,35,40,22,36,blue,dog,even,big,8
2017-08-05,2017,91,35,14,48,32,39,25,31,blue,rabbit,odd,big,8
2017-08-08,2017,92,10,25,8,37,28,33,7,red,rabbit,odd,small,8
2017-08-10,2017,93,22,18,25,33,32,42,29,red,snake,odd,big,8
2017-08-12,2017,94,4,3,15,45,38,25,28,green,horse,even,big,8
2017-08-15,2017,95,4,20,7,3,19,23,27,green,goat,odd,big,8
2017-08-17,2017,96,44,5,21,29,24,43,42,blue,dragon,even,big,8
2017-08-19,2017,97,34,2,32,43,45,23,22,green,rat,even,small,8
2017-08-22,2017,98,4,33,23,40,43,24,15,blue,goat,odd,small,8
2017-08-24,2017,99,4,47,21,10,7,28,17,green,snake,odd,small,8
2017-08-26,2017,100,34,36,35,16,46,40,31,blue,rabbit,odd,big,8
2017-08-29,2017,101,12,34,24,26,48,44,4,blue,horse,even,small,8
2017-08-31,2017,102,17,37,33,12,25,18,29,red,snake,odd,big,8
2017-09-02,2017,103,5,27,1,24,11,23,15,blue,goat,odd,small,9
2017-09-05,2017,104,30,8,1,2,43,39,19,red,rabbit,odd,small,9
2017-09-07,2017,105,46,27,41,10,19,29,17,green,snake,odd,small,9
2017-09-09,2017,106,4,23,39,29,18,7,49,green,rooster,odd,big,9
2017-09-12,2017,107,38,49,30,21,23,44,37,blue,rooster,odd,big,9
2017-09-14,2017,108,41,25,42,49,26,34,1,red,rooster,odd,small,9
2017-09-17,2017,109,23,36,16,47,3,12,33,green,ox,odd,big,9
2017-09-19,2017,110,11,34,7,12,36,30,17,green,snake,odd,small,9
2017-09-21,2017,111,39,1,4,32,5,3,10,blue,rat,even,small,9
2017-09-23,2017,112,25,22,36,1,30,13,4,blue,horse,even,small,9
2017-09-26,2017,113,2,31,27,33,19,10,16,green,horse,even,small,9
2017-09-28,2017,114,7,24,26,45,39,18,44,green,tiger,even,big,9
2017-09-30,2017,115,11,19,49,20,2,33,6,green,dragon,even,small,9
2017-10-02,2017,116,46,8,22,35,19,1,30,red,dragon,even,big,10
2017-10-04,2017,117,22,23,46,10,26,16,25,blue,rooster,odd,big,10
2017-10-07,2017,118,45,48,3,38,6,24,5,green,snake,odd,small,10
2017-10-10,2017,119,22,26,6,17,45,32,24,red,dog,even,small,10
2017-10-12,2017,120,6,16,11,1,8,12,41,blue,snake,odd,big,10
2017-10-17,2017,121,2,30,4,35,47,19,25,blue,rooster,odd,big,10
2017-10-19,2017,122,24,49,28,19,12,8,37,blue,rooster,odd,big,10
2017-10-21,2017,123,43,8,45,30,18,16,27,green,goat,odd,big,10
2017-10-24,2017,124,16,9,29,8,1,42,49,green,rooster,odd,big,10
2017-10-26,2017,125,38,4,29,35,20,5,36,blue,dog,even,big,10
2017-10-28,2017,126,16,18,7,44,26,22,9,blue,ox,odd,small,10
2017-10-31,2017,127,49,21,26,35,45,29,41,blue,snake,odd,big,10
2017-11-02,2017,128,20,40,5,32,36,18,7,red,rabbit,odd,small,11
2017-11-04,2017,129,32,30,23,33,43,44,28,green,horse,even,big,11
2017-11-07,2017,130,19,40,35,18,3,38,48,blue,dog,even,big,11
2017-11-09,2017,131,46,32,49,3,36,48,29,red,snake,odd,big,11
2017-11-12,2017,132,28,37,22,16,12,36,45,red,ox,odd,big,11
2017-11-14,2017,133,28,1,20,33,43,15,18,red,dragon,even,small,11
2017-11-16,2017,134,34,46,40,20,8,3,24,red,dog,even,small,11
2017-11-18,2017,135,26,24,30,19,41,36,43,green,rabbit,odd,big,11
2017-11-21,2017,136,8,36,43,35,27,30,31,blue,rabbit,odd,big,11
2017-11-23,2017,137,4,37,42,39,30,3,32,green,tiger,even,big,11
2017-11-25,2017,138,5,28,16,40,13,41,2,red,monkey,even,small,11
2017-11-28,2017,139,9,23,6,40,36,8,19,red,rabbit,odd,small,11
2017-11-30,2017,140,10,38,47,4,32,35,49,green,rooster,odd,big,11
2017-12-02,2017,141,27,14,38,7,19,28,46,red,rat,even,big,12
